,date,user,tweet
3811,2023-03-31 15:03:34+00:00,LaddiDh33753430,Iss saal ka ipl lagta hai Cricbuzz par score dekh kar hi dekhna padhega my WiFi speed 100 mbps and my Jio sim speed 50mbps every minute buffering 10 sec play and 1 minute buffer #IPL2023 #JioCinemaapp #jiocinema #jiocinema4k #jiocrash #cricbuzz https://t.co/69tvTEcLOw
3812,2023-03-31 15:03:32+00:00,Vanshik0323,Excited for the IPL and Pakistan me ton economic crises bhot common he. #IPL2023 #JioCinema #GTvsCSK #MSDhoni #India #Pakistan #PakistanEconomicCrisis
3813,2023-03-31 15:03:29+00:00,bbiikkaayy,Why is IPL reception getting hanged #JioCinema @reliancejio @JioCinema
3814,2023-03-31 15:03:26+00:00,suriyal_shrey,"Punjabi Commentary.. on #JioCinema #IPLonJioCinema 🔥

Feels Like I am having discussion with them somewhere in punjab 
Well Done.. @JioCinema"
3815,2023-03-31 15:03:26+00:00,shrinidhi4u,Watching #IPL2023 on #JioCinema is just impossible. Doesn’t stream for more than 10seconds!
3816,2023-03-31 15:03:26+00:00,ShyGirl79240403,Marketing vs Product! #JioCinema #IPL2023 https://t.co/D97o3zHLmu
3817,2023-03-31 15:03:25+00:00,AKumar77526808,"Only buffering. RIP JIO CINEMA
#JioCinema"
3818,2023-03-31 15:03:22+00:00,Arunmechster,English commentary at #Jiocinema  🤑🤑🤑
3819,2023-03-31 15:03:21+00:00,RishabhSumanth,Two monsters in one frame chris Gayle and abd 🤩💫😻#JioCinema https://t.co/5hYKz9qms4
3820,2023-03-31 15:03:17+00:00,Faa1z33,#Hotstar &gt;&gt;&gt;&gt;#JioCinema
3821,2023-03-31 15:03:16+00:00,BeastWatchers,"#JioCinema Showing #IPL in 4k but the poor camera work or improper ads timing and screen time and laging is usual 
Please improve . Jio Cinema Not Supporting Internet Properly #IPL2023 #IPLonJioCinema #ipl https://t.co/J8oWFsVq9J"
3822,2023-03-31 15:03:14+00:00,Bikash2507,"🤣🤣🤣🤣
#IPL2023 #JioCinema #GTvCSK https://t.co/JOLbM8PLtA"
3823,2023-03-31 15:03:12+00:00,iamlokez,"Buffering buffering buffering can't watch match @IPL properly 10mins once it's getting buffer worst experience pls make sure it's work properly...
#JioCinema #IPLonJioCinema"
3824,2023-03-31 15:03:11+00:00,Gibz3345,"Working fine here on jio server 
Maybe people need to check their broadband connection
#hotstar #jiocinema #JioCinemaDelivers  #IPLonJioCinema https://t.co/ZdftFfH209"
3825,2023-03-31 15:03:10+00:00,butterchicken96,What a start to the first March of IPL2023 all thanks to #JioCinema #CSKvGT https://t.co/WhzjmJqcfL
3826,2023-03-31 15:03:09+00:00,NiharMahato1,"Asli 4k likh dene se quality acha nehi hota hai 🙄 wrost picture quality! @JioCinema #JioCinema
#jiocinema4k #GTvsCSK"
3827,2023-03-31 15:03:07+00:00,ImArpitGupta,Watching #IPL2023 on #JioCinema is a test of patience. I haven’t come across a more laggy streaming platform.
3828,2023-03-31 15:03:07+00:00,AbhiSin91086355,My broadband (wifi) speed is 150 Mbps but still it is not running every 3 minutes it shows something went wrong now i was thinking that i was wrong to decide to watch tata ipl on  jio cinema hotstar is much more better now i was going to start watching on   star sports #JioCinema
3829,2023-03-31 15:03:07+00:00,AshmiPrachi,The buffer is so annoying  #JioCinema #IPL2023 #CSKvGT
3830,2023-03-31 15:03:04+00:00,sagarmatolia,"Worst app and worst UI ever. Can’t watch ipl with this kind of buffering.
 #JioCinema #IPL2023 #JioCinemaapp"
3831,2023-03-31 15:03:02+00:00,Rishikhator,@Imjrj @JioCinema Nothing is working #jiocinema sucks
3832,2023-03-31 15:03:01+00:00,mehlawat75,#JioCinema #jio 140mbps speed and its buffering like crazy every 4 to 5 minutes it struggle to connect its #shameful #jiocrash https://t.co/5ddseKaQck
3833,2023-03-31 15:03:01+00:00,PRANJALMAURY,Bhai ab tho sahi kar do lanka lagi hai stream ki kya fayeda free deke Match naa dikhana sahi se 🥲🥲 #jiocinema #jiocrash
3834,2023-03-31 15:02:58+00:00,priyansu_mishra,Saddened with jiocinema ! Not able to watch the match now ! Earlier couldnot watch opening ceremony ! Plz fix #jiocinema @JioCare @JioCinema @reliancejio
3835,2023-03-31 15:02:55+00:00,MCQ_MASTER,"P 1038) भारत में पहली बार किस महिला हॉकी खिलाड़ी के नाम पर स्टेडियम का नाम रखा गया है?

#currentaffairs #DoYouKnow
#IPL2023 #JioCinema #GTvsCSK
#TheGreatIndianMusical #IPL
#IPL2023OpeningCeremony
#UPSCPrelims2023 #UPSC2023
#IPLonJioCinema #IPL #TATAIPL
#MCQ #ChooseTheRightOne 🎯"
3836,2023-03-31 15:02:53+00:00,UB_Patil_,#JioCinema what is wrong? This is a big event optimise your app or charge money no problem but don't do this shit.
3837,2023-03-31 15:02:50+00:00,TomBhayyaa,"Load testing cheyleda raa???
Me QA team evvara babu escalate chesi dengutha 🤬
#JioCinema"
3838,2023-03-31 15:02:40+00:00,KaranKatakiya,"Jio cinema moment
#TATAIPL 
#JioCinema
#jiocinema4k https://t.co/qLuau4RmHd"
3839,2023-03-31 15:02:38+00:00,Rawntoo1,"What the hell is happening with @JioCinema ??
Give it back to @DisneyPlusHS 
#Ipl #Jiocinema #Hotstar"
3840,2023-03-31 15:02:37+00:00,NidhiBh56123186,"Worst IPL start, so much buffering in #JioCinema, if you can't handle the load don't offer bad services at such a big event, #DisneyHotstar was much better!!"
3841,2023-03-31 15:02:34+00:00,01manish12,"As a common person we need #IPL2023 #JIOCINEMA #Viduthalai as of now then we’ll switch to other things #Trump #DonaldTrump #TrumpForPrison #TrumpIndictment bcoz we need something to entertain ourself
but a #Teacherjobs won’t change

#shame @RomanSaini @gauravmunjal @unacademy"
3842,2023-03-31 15:02:30+00:00,Darshan_du_kya,"Not getting asli 4k option in 4k video stream on #jiocinema on a 4k tv.
@JioCinema @JioCare https://t.co/Ephcy7EyrN"
3843,2023-03-31 15:02:16+00:00,ashok123work,Pakistan me economic crises toh common he bhot #IPL2023 #JioCinema #GTvsCSK #MSDhoni #India #Pakistan #PakistanEconomicCrisis
3844,2023-03-31 15:02:15+00:00,GaganCh832000,#JioCinema @JioCinema bc jab sambhal nhi skte toh liye kyun the rights. hotstar never had these issues. could't watch any of the fifa matches and now this pathetic show.expected better with all the hype but turned out to be a shitshow. bhai subscription lelo but atleast fix this
3845,2023-03-31 15:02:04+00:00,SindhiSanjay,"#JioCinema sucks....

बंध कर दो ये app... फालतू है. 12 language मे क्या सुनने का जब app मे कुछ आता ही नहीं
#IPLonJioCinema फालतू है... Technology aur load testing करो पहले 

#IPLOnHotStar should be back."
3846,2023-03-31 15:02:03+00:00,ManaEinstein,Error 8001…arey bania vedhava dabbulu ke relay cheyyara ee natakalu minge badhulu! #JioCinema
3847,2023-03-31 15:02:02+00:00,rstar2722,"@DigitalKisaan1 #IPL2023 #jiocinema @JioCinema @reliancejio @IPL 
server badhaom ache kero 
warna waps @DisneyPlusHS pr le ao ipl"
3848,2023-03-31 15:02:01+00:00,HarshVatsMishr1,"Enjoying IPL in Bhojpuri on #JioCinema ""Ghap se bhitar""😂"
3849,2023-03-31 15:02:00+00:00,ashwatnandagaw1,"Guys tension mat lo repair kar raha hoo jio cinema ,Agle baar se lag ya stutter nahi honga 

#IPLonJioCinema #jiocinema
#IPL2023 https://t.co/M8dEam88hT"
3850,2023-03-31 15:01:57+00:00,Lekhakh,"Jio wants to take over and become streaming giants but can't give a seamless experience! Match chalta kam hai, lag zyada hota hai! 

#JioCinema #IPL2023"
3851,2023-03-31 15:01:56+00:00,ankush11599005,Bhai free nhi chahiye tu pese le le 100-200  pr ese to na kr #JioCinema https://t.co/oF0oHGGQBF
3852,2023-03-31 15:01:51+00:00,Abhinav66303781,This is good initiative... Pakistan has been no stand for a any single thought. #IPL2023 #JioCinema #GTvsCSK #MSDhoni #India #Pakistan #PakistanEconomicCrisis
3853,2023-03-31 15:01:50+00:00,imarunaksh,Stucked #JioCinema https://t.co/gwwmbjTlDs
3854,2023-03-31 15:01:49+00:00,animated_karan,Super fast wifi but @JioCinema still keeps on buffering. Similar scenario to that of the Fifa World Cup. Please fix. #JioCinema #IPL2023 #IPL
3855,2023-03-31 15:01:49+00:00,TauTumhare,"Pandya won the toss and his answere is loading...

When you are watching IPL on #JioCinema !
 #IPLonJioCinema"
3856,2023-03-31 15:01:48+00:00,omamritca,Buffering Buffering Buffering #JioCinema and @Dream11 both..
3857,2023-03-31 15:01:47+00:00,RedNiftyGain,"#JioCinema #JioCinema Buffering buffering  on Sony TV with 200MBPS connection.
Poor Service by @JioCinema @OfficialJioTV @reliancejio @JioCare"
3858,2023-03-31 15:01:45+00:00,iamhimanshu_17,My wifi is 150 mbps still #JioCinema not workings
3859,2023-03-31 15:01:44+00:00,Imjrj,Delete app and Reinstall the app from App Store resolved my streaming issue. @JioCinema #JioCinema #IPL2023
3860,2023-03-31 15:01:42+00:00,mehtabbhat04,"Please your app #JioCinema needs to upgrade,too much buffer"
3861,2023-03-31 15:01:41+00:00,12tanaddy,#csk #GTvsCSK #JioCinema #ipl #MSDhoni𓃵
3862,2023-03-31 15:01:38+00:00,kconline4u,"#jiocrash 
#jiocinema ghatia hai...
@JioCinema"
3863,2023-03-31 15:01:38+00:00,AyushthakurIam,"#JioCinema
Error find every 5 to 10 min streaming .
@JioCinema"
3864,2023-03-31 15:01:37+00:00,anoopsfr97,"@cricketaakash @JioCinema You hyped #JioCinema , not able to watch the match nor hear you commentary.
It keeps hanging on TV, shows only loader
 Very disappointing experience. Hotstar was way better. So much money to buy a deal but nothing to invest in correct technology."
3865,2023-03-31 15:01:36+00:00,nishith_pandya,"Have to admit that the streaming experience on Hotstar was much superior.
@JioCinema can't even get the basics right. Fads like camera angles won't help.
#IPL2023 #IPLonJioCinema #JioCinemaapp #JioCinema"
3866,2023-03-31 15:01:36+00:00,sixteen___10,#TATAIPL is loosing the charms bcz of the worst app @JioCinema #JioCinema #IPL2023
3867,2023-03-31 15:01:36+00:00,StoneSoupWager,What's up with this super brightness of the #jiocinema app? https://t.co/TGaIbGhvGb
3868,2023-03-31 15:01:36+00:00,shit_talks69,"Worst quality providing by @JioCinema also lagging..
Please improve.....
#JioCinema"
3869,2023-03-31 15:01:34+00:00,Rajnishverma21,#JioCinema https://t.co/JrzkpTyoi5
3870,2023-03-31 15:01:32+00:00,shasnksingh_,#JioCinema Tumse Yahi Umeed Thi JioCinema @JioCinema 🤬 https://t.co/tg5YiPnDyo
3871,2023-03-31 15:01:32+00:00,Aarushi_00,#JioCinema is not working properly. Bring back hotstar.😠
3872,2023-03-31 15:01:27+00:00,mdiqbal_ansari,"Network is okay and jio cinema still struggling on it .. after every 2-3 minutes its get buffering,also Mobile brightness is automatically become full when just start to watch IPL... #IPL #JioCinema can you resolve it?? #GTvsCSK https://t.co/RhAGyX5TSk"
3873,2023-03-31 15:01:27+00:00,drarchitshukla,"This app is not working on tv at all, just buffering after every 2 min. If trp of this @IPL goes down, we have just #JioCinema to blame"
3874,2023-03-31 15:01:25+00:00,Sourav_S0207,"Whyyyyyy???????......
#jiocinema #IPLonJioCinema #hotstar https://t.co/KvHEsOAJn1"
3875,2023-03-31 15:01:22+00:00,ArjAyush,Free ke chakkar me buffer hote huye dekh rha hu IPL🥲 #JioCinema
3876,2023-03-31 15:01:20+00:00,Namrita806,Pakistan me economic crises hoti he he and ye sab bhi. #IPL2023 #JioCinema #GTvsCSK #MSDhoni #India #Pakistan #PakistanEconomicCrisis
3877,2023-03-31 15:01:15+00:00,nRaGurGaon,#JioCinema #IPL2023 https://t.co/e2UnzgUbRm
3878,2023-03-31 15:01:15+00:00,PrafulllaPhadke,"#hotstar is much better than #jiocinema .... @JioCinema if u keep stopping no one is going to like it, better give it back to Hotstar or Sony !! 
#jiocrash"
3879,2023-03-31 15:01:12+00:00,Rishikhator,"@arorasahil07 Same here , Bc wpas #Hotstar pr stream kro !!  #jiocinema sucks"
3880,2023-03-31 15:01:11+00:00,CAKaranAgarwal1,#JioCinema &amp; #Buffering means the same? They didn't improved even after the worst experience in Fifa world cup.. #IPL2023 #GTVSCSK #Dhoni #IPLonJioCinema sucks
3881,2023-03-31 15:01:11+00:00,Com07855532,"Great experience of watching error rather than tata ipl, jio has to improve his shit app #JioCinema"
3882,2023-03-31 15:01:11+00:00,cryptocricketio,#ipl #csk #Tata #msdians #Jiocinema #IPL2023 #IPLonJioCinema #GTvsCSK #Fan2Play #MSDhoni #Conway #Stokes #HardikPandya #Mems #RuturatGaikwad https://t.co/Qf3CzPH1FC
3883,2023-03-31 15:01:10+00:00,newspapercuting,"#JioCinema

Nice https://t.co/w5fT7jsfUy"
3884,2023-03-31 15:01:09+00:00,BRS2627,#JioCinema worst missing hotstar
3885,2023-03-31 15:01:08+00:00,thisissarim,"Hotstar &gt;&gt;&gt; JioCinema

Hotstar was much better 😭. 300Mbps pe bhi buffer kar raha hai JioCinema. 😭

#jiocinema #hotstar #IPLonJioCinema #IPLonStar"
3886,2023-03-31 15:01:07+00:00,BharatArvindan3,#jiocinema trending for the wrong reasons. The worst streaming experience ever! 🙄
3887,2023-03-31 15:00:58+00:00,SumitKu50690641,"I am playing am connected with mobile internet and lag free.

And bhojpuri commentry is Just wow. 
Bahutee bawaal😍😍
 #JioCinema"
3888,2023-03-31 15:00:57+00:00,knigh_fury,"viewers to jio cinema right now
#jiocinema #ipl2023 https://t.co/GNrT5amEnZ"
3889,2023-03-31 15:00:53+00:00,sassy_kritika,"F***ing  #JioCinema I cannot watch one ball without buffering. Doesn’t matter how much i tweet, you just gonna be always shit. 
#IPL2023 https://t.co/1carBWH9bG"
3890,2023-03-31 15:00:49+00:00,Mayank9804,#JioCinema is not prepared MSDhoni 😑
3891,2023-03-31 15:00:49+00:00,PRKprashant11,"Free me dekhne ka bahot shauk hai na tum logonko😂😂😂

#jiocinema #hotstar #IPLonJioCinema #GTvCSK https://t.co/qG0SFh0dq7"
3892,2023-03-31 15:00:48+00:00,Dynamicdon2,"#JioCinema @JioCinema is working fine on mobile.
Please take some subscription charge and let us watch #ipl on TV."
3893,2023-03-31 15:00:48+00:00,SwamiPande,"Please yaar! Don't take away the joy of watching the first match of IPL
Unable to watch IPL on #JioCinema"
3894,2023-03-31 15:00:43+00:00,amit3880,"#JioCinema @JioCinema #IPLonJioCinema  This is a great start of IPL.  lol.  Tumse Na Ho Payega!!
#Error8001 Keeps coming very frequently https://t.co/07mCYlmh5Y"
3895,2023-03-31 15:00:42+00:00,GAMErHyNas,"Bak be... Kya khrab quality de rha jio cinema HD pe bhi 360p quality aa rhi plus Atak rha hai wo alag IPL ka mja kharab kar rha...
Hotstar kahi behter tha ise free service se
#Hotstar
#jiocinema"
3896,2023-03-31 15:00:39+00:00,TDKakaTK,"Very bad experience on TV, every over it atleast stop once and i have to reload again #JioCinema
@JioCinema i was rooting for you guys, have batted for in friends circle,
 very disappointing"
3897,2023-03-31 15:00:38+00:00,imarunaksh,bhai jab stream karane ke aukaat nahi toh kyu karte ho #JioCinema
3898,2023-03-31 15:00:36+00:00,MCQ_MASTER,"P 1037) अमृत भारत स्टेशन योजना के अंतर्गत भारत सरकार ने कितने रेलवे स्टेशनों को विकास के लिए चिन्हित किया हैं?

#currentaffairs #DoYouKnow
#IPL2023 #JioCinema #GTvsCSK
#TheGreatIndianMusical #IPL
#UPSCPrelims2023 #UPSC2023
#IPLonJioCinema #IPL #TATAIPL
#MCQ #ChooseTheRightOne 🎯"
3899,2023-03-31 15:00:35+00:00,susru_code,"#JioCinema

Bencho mero ko lag raha tha mera laptop kharabho gaya lekin ye toh sab k saath hai problem..laging , sound , glitch of ads"
3900,2023-03-31 15:00:35+00:00,SGRFocal,"@DisneyPlusHS is much better than @JioCinema

#JioCinema #IPLonJioCinema #IPL2023 https://t.co/uvna0mXP1j"
3901,2023-03-31 15:00:35+00:00,anmolmohta24,"#JioCinema was dreadful when it had started streaming the #FIFAworldcup2022. 

But since then, it has improved by leaps and bounds. It’s really a good experience viewing live cricket on this platform

#IPL2023"
3902,2023-03-31 15:00:33+00:00,RvSinghofficial,WHAT JS GOING ON #JioCinema 😡🤬🤬🤬 SUCH A BAD FIRST EXPERIENCE
3903,2023-03-31 15:00:32+00:00,shreyanshjoshi,Jio cinema struggling on jio fibre 300mbps plan  #IPLonJioCinema #jiocrash #jiocinema worst experience #IPLonStar
3904,2023-03-31 15:00:32+00:00,thebababong,"Very 3rd class service by @JioCinema. Match is buffering so many times &amp; 4K streaming is so terrible, my broadband plan is for 150 Mbps and still this is happening. #ShameJioCinema #IPLonJioCinema #Jiocinema"
3905,2023-03-31 15:00:32+00:00,007Ni3,#JioCinema error 8001 coming after every 5 to 10 minutes. App  not stable
3906,2023-03-31 15:00:26+00:00,SikheAllinHindi,"After Buffering in Jio Cenema App
#JioCinema
Le me: ▶️ https://t.co/tWF9eezPUu"
3907,2023-03-31 15:00:26+00:00,VKone18,#jiocinema @JioCinema Ye kya hai 😥😥 https://t.co/10wrKINqCw
3908,2023-03-31 15:00:23+00:00,shelke_arun,#JioCinema Worst service by jio. Frequently it gets stuck.
3909,2023-03-31 15:00:22+00:00,aniket736,"The only thing I'm enjoying in this IPL is that buffer symbol on my Mac  #JioCinema 
@reliancejio @JioCinema"
3910,2023-03-31 15:00:16+00:00,ylalukumarlalu,Bhojpuri commentary is fire. #JioCinema
3911,2023-03-31 15:00:15+00:00,RanaRab25532760,#JioCinema
3912,2023-03-31 15:00:15+00:00,IndiaKaFuture,"Hey @JioCinema, What's error 8001 and how do I get rid of it on my TV? #Jiocinema #IPLonJioCinema #IPL"
3913,2023-03-31 15:00:06+00:00,nakuldev_s,"I'm experiencing time travel with the help of JioCinema. After 9 overs, CSK were 90-3, In the next ball, CSK are 84-3 in 8.5 overs. #jiocinema #IPL2023 #cskvsgt"
3914,2023-03-31 15:00:02+00:00,AnanthaVishwa,@JioCinema is a whole mess and torturous to watch IPL #IPL2023 #jiocinema #tataipl
3915,2023-03-31 15:00:01+00:00,LutyensDelhi19,"Pathetic telecast 
After #FIFAWorldCup

#IPL2023 live telecast screwed by @JioCinema

Bhai yeh @relianceindltd
Kyu paka raha hai 

#JioCinema"
3916,2023-03-31 15:00:01+00:00,harshvardhan628,"#jiocinema #ipl2023 many times the screen shows ""something went wrong, retry"". Really irritating n disturbing while watching the game. Please resolve the issue. @JioCinema @reliancejio @IPL"
3917,2023-03-31 15:00:00+00:00,Simran_305,"Raste ka maal saste me
#jiocinema https://t.co/hqQBKvLhbf"
3918,2023-03-31 14:59:59+00:00,mdiqbal_ansari,"Network is okay and jio cinema still struggling on it .. after every 2-3 minutes its get buffering,also Mobile brightness is automatically become full when just start to watch IPL... #IPL #JioCinema can you resolve it?? #GTvsCSK"
3919,2023-03-31 14:59:57+00:00,uniqueveiw,"Common #JioCinema so much buffering u should have expected this much traffic i hope you get it sorted going forward thinking this is the first time hoping you get it sorted.
#IPLonJioCinema https://t.co/44TzgOus2o"
3920,2023-03-31 14:59:57+00:00,RajnishUpadhya1,"@DigitalKisaan1 Yes , it seems @JioCinema wasn't ready to host such grand event. Pathetic experience watching IPL on jiocinema. Not able to stream flawlessly even for a minute.
We want @DisneyPlusHS back @BCCI #jiocinema"
3921,2023-03-31 14:59:55+00:00,prashanth1039,This is very poor👎 service for a mega event like #IPL2023 from #jiocinema #jiocrash ☹️☹️☹️ https://t.co/TE6r100kcg
3922,2023-03-31 14:59:55+00:00,drarchitshukla,"For whatever services we have to depend on Jio, it makes sure we suffer and in this Ipl opener too, it didn't disappoint. What a pathetic app #JioCinema"
3923,2023-03-31 14:59:54+00:00,akalimcy,"IPL ka pura maza karab kar rha JIO Cinema atleast ek camera angle pe toh acha se dikhao  @JioCinema
#JioCinema https://t.co/IW0LshjeMH"
3924,2023-03-31 14:59:52+00:00,RohitSo74307622,The only way to watch #ipl2023 on #jiocinema is to connect to net via #jiointernet. Talk about hypocrisy 😅😅
3925,2023-03-31 14:59:52+00:00,chaudharyneerj,@JioCinema @JioCare #JioCinema #worstapp https://t.co/7hLTZiLmV7
3926,2023-03-31 14:59:51+00:00,Nandan0026,#JioCinema not working 😡
3927,2023-03-31 14:59:48+00:00,arorasahil07,Aadhe ghante se aise match dekh raha hu bas  #JioCinema #IPL2023 https://t.co/PIH2WhIzTm
3928,2023-03-31 14:59:46+00:00,Ishan_Dhaliwal,Kya bhai @JioCinema … Phir se fuddu coverage se FIFA WC yaad dila diya bye god…#JioCinema #IPL2023 #GTvsCSK #IPLonJioCinema #IPLonStar
3929,2023-03-31 14:59:46+00:00,tejusst,In Every 5 seconds  getting an error of 8001 #JioCinema crashed....... Fix it yr
3930,2023-03-31 14:59:41+00:00,navdeepsoni,"First day first show = refresh show 

#JioCinema"
3931,2023-03-31 14:59:39+00:00,subhadi45502094,Bad experience #JioCinema
3932,2023-03-31 14:59:39+00:00,PranavD32,#JioCinema worst ott platform🤬🤬🤬
3933,2023-03-31 14:59:39+00:00,iamjaykadam,@JioCinema is ruining its own image because with confidence of disrupting streaming market they have launched the buffer cinema and if they’ll not work on it I am sure #IPL2023 is something people spend money to watch it smoothly rather than caring who provides free.#JioCinema
3934,2023-03-31 14:59:38+00:00,ankitkalandra,"#JioCinema this is the problem 
star sports @StarSportsIndia hi chalega ab to https://t.co/hk0vuVS4m9"
3935,2023-03-31 14:59:35+00:00,ImRajeshKurra,"Wow...
IPL Season 16 started with a Telugu song. Thanks to #JioCinema
Nice performance by @iamRashmika 

#IPL2023
#IPL2023OpeningCeremony
#TATAIPL 
#IPLonJioCinema https://t.co/oMRnyHDiWf"
3936,2023-03-31 14:59:33+00:00,lovesportz12,@JioCinema Couldn't watch one over completely without the error message. Please improve the streaming it's very frustrating #jiocinema #IPL2023
3937,2023-03-31 14:59:30+00:00,Mukesh_gandotra,@_Doctor_sky Go with #jiocinema Or #voot bro
3938,2023-03-31 14:59:29+00:00,sharmapiyush180,Worst ipl streaming ever. Bring back hotstar. #IPL2023 #IPLonJioCinema #jiocinema #BCCI #hotstar
3939,2023-03-31 14:59:29+00:00,priyansu_mishra,Not able to watch ipl on samsung 7600 55 inch tv ! #JioCinema #TATAIPL https://t.co/TS0qvh8HPR
3940,2023-03-31 14:59:28+00:00,TheFake_Ascetic,Atak-atak kar chal rha hai #JioCinema.🫤
3941,2023-03-31 14:59:26+00:00,PrasoonRatnakar,"#JioCinema live stream stuck 😂, fifa world cup se kuch sikha nhi kya ?☕ | Bad experience, other cams are working but koi matlab nahi hai bhai , main camera hi nhi work krrha hai ! You have to fix this ! https://t.co/wGvjQNuOSU"
3942,2023-03-31 14:59:26+00:00,Underdog333_,"#Hotstar was way better! 200 MBPS mei bhi itna buffering horaha 🤷. Sari excitement pani mei dub gayi! #JioCinema 🤡.

#JioCinemaDown"
3943,2023-03-31 14:59:25+00:00,sa_hih,"FIX THIS @JioCinema
#jiocinema https://t.co/5ExleZitLK"
3944,2023-03-31 14:59:25+00:00,Aniket_saini_,Missing hotstar …. #JioCinema https://t.co/2gax0nSzH7
3945,2023-03-31 14:59:24+00:00,jaspreetgill96,"Thanks for ruining ipl 2023.
Too much buffering.
Unable to cast on tv .
Worst graphics.

#JioCinema"
3946,2023-03-31 14:59:22+00:00,sportsbuzz123,"🚀 Ruturaj Gaikwad blasts the fastest 50 in IPL opening match against Gujarat Lions – spectacular innings! 💥

 #RuturajGaikwad #IPL2023 #RecordBreaker #JioCinema #IPL2023 #sportsbuzz #MSDhoni𓃵 #cskvsgt #CSKvsLSG #csk2023 https://t.co/IMTVoUEXKr"
3947,2023-03-31 14:59:21+00:00,BITTUAPATEL2002,"#JioCinema not working
how many times this will happen https://t.co/t7tugImQOE"
3948,2023-03-31 14:59:20+00:00,imankurchawla,"Worst service ever by an OTT platform. Even after having 100 MBPS Wi-Fi speed, couldn’t able to watch a single ball of the match. Wish it was streaming on #hotstar like before. Highly disappointed. #GTvsCSK #JioCinema #IPL2023 https://t.co/nWPfF9HdkZ"
3949,2023-03-31 14:59:17+00:00,naitik_gala,Still relevant #jiocinema #error8001 #IPL2023
3950,2023-03-31 14:59:17+00:00,aki_speaks,"My my, Rutu Raj Gaikwad is making a spectacular entry in this year's IPL! A half-century in his first game is no small feat. Looks like he's already in full form and ready to take on the league by storm. 

#IPL2023 #RuturajGaikwad #rookieoftheyear #GTvsCSK #GTvCSK #JioCinema"
3951,2023-03-31 14:59:17+00:00,akhilchaubal,Trying to watch IPL. The relay is continuously getting stuck. Giving an error of refreshing every 10 seconds. #JioCinema
3952,2023-03-31 14:59:14+00:00,harishkumark051,"#JioCinema
As usual jio cinema buffering started https://t.co/fuyZ1uXI9f"
3953,2023-03-31 14:59:12+00:00,goldenbrown420,#JioCinema is FAIL. Hotstar was much much better
3954,2023-03-31 14:59:09+00:00,pbks20,POOOOORRRR.  POOR … Jio Cinema Just ruined my first match #JioCinema
3955,2023-03-31 14:59:07+00:00,RAJPUTTINKU2,100     200    lele bhai #JioCinema https://t.co/dmqPcvRiI5
3956,2023-03-31 14:59:04+00:00,Sujit_90,Day 1 of the IPL and we are already missing Hotstar. Great new features but worst basic viewing experience from Jio Cinema. #IPL2023 #JioCinema https://t.co/Cas03mACBs
3957,2023-03-31 14:59:03+00:00,ManojSh63878953,Pakistan bohot hi  nalayak desh h isme isme koi shq nhi. #IPL2023 #JioCinema #GTvsCSK #MSDhoni #India #Pakistan #PakistanEconomicCrisis
3958,2023-03-31 14:59:02+00:00,iManishVagh,Not again please #JioCinema https://t.co/WfKLukowXk
3959,2023-03-31 14:59:01+00:00,i_am_venk,@JioCinema #jiocinema what the hell is happening? Streaming stuck in the middle in jiocinema app on my samsung frame tv
3960,2023-03-31 14:59:01+00:00,nevase_mayur,#JioCinema Buffering buffering buffering
3961,2023-03-31 14:58:50+00:00,ItsAmalVfc,Jio cinema thenda kuthi ithu hotstar la kasu pathutuven itha 🤕 #cskvsgt #jiocinema
3962,2023-03-31 14:58:50+00:00,Sristays,Worst ipl streaming ever #jiocinema #hotstar was way better!!!!!!!
3963,2023-03-31 14:58:49+00:00,ConfusedIndia20,"Ruthu is on 💥💥💥💥
#IPL2023
#JioCinema
#CSKvsLSG"
3964,2023-03-31 14:58:49+00:00,SurendraDhone,Hotstar was much better. There’s nothing but lag and buffering on #JioCinema #IPLonJioCinema
3965,2023-03-31 14:58:44+00:00,MamiJitu,"Paus 432d investwin lurus 2d shoot cb dan cm🌹

Hasil Pengeluaran P C S O
Hari ini Jumat, 31 Maret 2023
Result : 6451
SHIO : KERBAU
Selamat Kepada Pemenang, Salam JP

#bocoranHk #angkajossydney #bocoranjitu #prediksijp #sydneyjoss #เอ๋ชนม์สวัสดิ์ #BLACKPINK #JioCinema https://t.co/nzBEuWv891"
3966,2023-03-31 14:58:43+00:00,singhakshdip,"Terrible experience on #JioCinema, hangs every 5 minutes. #TataIPL"
3967,2023-03-31 14:58:43+00:00,sumansinha12,Ipl broadcasting issue with #JioCinema #JioScam Hotstar was far better than @JioCinema. Glitches in live match @JioCinema @reliancejio @JioCare
3968,2023-03-31 14:58:42+00:00,Sandeep_s_k_y_,Missing the #Hotstar good old no buffering days #jiocinema #IPL2023 #CSKvGT
3969,2023-03-31 14:58:41+00:00,Single__007,Fix the app..too much buffering 🤦🏻 #JioCinema
3970,2023-03-31 14:58:41+00:00,SANATANIBABA11,#JioCinema thank you #JioCinema @JioCinema for Punjabi commentary. I m loving it
3971,2023-03-31 14:58:40+00:00,isumeet31,"Let’s see how many are literally able to  watch on #JioCinema without any issue.

@JioCinema"
3972,2023-03-31 14:58:39+00:00,theeyerr,Kitne baar refresh karwayega?  #JioCinema
